movie_id, movie title , release date , video release date , IMDb URL , unknown , Action , Adventure , Animation , Children's , Comedy , Crime , Documentary , Drama , Fantasy , Film-Noir , Horror , Musical , Mystery , Romance , Sci-Fi , Thriller , War , Western , description, tagline, studio 
1294,Ayn Rand: A Sense of Life,13-Feb-1998,,http://us.imdb.com/Title?Ayn+Rand%3A+A+Sense+of+Life+,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,
1295,Kicked in the Head,01-Jan-1997,,http://us.imdb.com/M/title-exact?Kicked+in+the+Head+,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1296,Indian Summer,01-Jan-1996,,http://us.imdb.com/M/title-exact?Indian+Summer+,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1297,Love Affair,01-Jan-1994,,http://us.imdb.com/M/title-exact?Love%20Affair%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,
1298,Band Wagon- The,01-Jan-1953,,http://us.imdb.com/M/title-exact?Band%20Wagon-%20The%20,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
1299,Penny Serenade,01-Jan-1941,,http://us.imdb.com/M/title-exact?Penny%20Serenade%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,
1300,'Til There Was You,30-May-1997,,http://us.imdb.com/Title?%27Til+There+Was+You+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,
1301,Stripes,01-Jan-1981,,http://us.imdb.com/M/title-exact?Stripes+,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"John Winger, an indolent sad sack impulsively joins the U.S. Army after losing his job, his car, his girlfriend and his apartment \u2026 and, for good measure, he cajoles his best friend into enlisting, too. After making it through boot camp, the duo appropriates a state-of-the-art military vehicle for a weekend furlough, landing behind the Iron Curtain -- and in the midst of an international incident.",The story of a man who wanted to keep the world safe for democracy...and meet girls.,Columbia Pictures Corporation
1302,Late Bloomers,06-Jun-1997,,http://us.imdb.com/M/title-exact?Late%20Bloomers%20%281996%29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Columbia Pictures Corporation
1303,Getaway- The,01-Jan-1994,,http://us.imdb.com/M/title-exact?Getaway-%20The%20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Columbia Pictures Corporation
1304,New York Cop,01-Jan-1996,,http://us.imdb.com/Title?New+York+Cop+,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,Columbia Pictures Corporation
1305,National Lampoon's Senior Trip,01-Jan-1995,,http://us.imdb.com/M/title-exact?National%20Lampoon's%20Senior%20Trip%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Columbia Pictures Corporation
1306,Delta of Venus,01-Jan-1994,,http://us.imdb.com/M/title-exact?Delta%20of%20Venus%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Columbia Pictures Corporation
1307,Carmen Miranda: Bananas Is My Business,01-Jan-1994,,http://us.imdb.com/M/title-exact?Carmen%20Miranda:%20Bananas%20Is%20My%20Business%20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,Columbia Pictures Corporation
1308,Babyfever,01-Jan-1994,,http://us.imdb.com/M/title-exact?Babyfever%20,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Columbia Pictures Corporation
1309,Very Natural Thing- A,01-Jan-1974,,http://us.imdb.com/M/title-exact?Very%20Natural%20Thing-%20A%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Columbia Pictures Corporation
1310,Walk in the Sun- A,01-Jan-1945,,http://us.imdb.com/M/title-exact?Walk%20in%20the%20Sun-%20A%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Columbia Pictures Corporation
1311,Waiting to Exhale,15-Jan-1996,,http://us.imdb.com/M/title-exact?Waiting%20to%20Exhale%20,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Columbia Pictures Corporation
1312,Pompatus of Love- The,26-Jul-1996,,http://us.imdb.com/M/title-exact?Pompatus%20of%20Love-%20The%20,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Columbia Pictures Corporation
1313,Palmetto,20-Feb-1998,,http://us.imdb.com/M/title-exact?Palmetto+,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,,,Columbia Pictures Corporation
1314,Surviving the Game,01-Jan-1994,,http://us.imdb.com/M/title-exact?Surviving%20the%20Game%20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Mason is a man down on his luck with nothing to lose when he's approached to lead a group of wealthy hunters on an expedition in the Pacific Northwest. But things get really twisted when Mason discovers the group isn't after wild animals -- they're after him.",The ultimate manhunt.,
1315,Inventing the Abbotts,04-Apr-1997,,http://us.imdb.com/M/title-exact?Inventing%20the%20Abbotts%20%281997%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"Set in the 1950s, Inventing the Abbotts is a dramatic look at the life of two boys from the wrong side of the tracks and their interaction with the three daughters of local aristocrat Lloyd Abbott. The boys, Jacey and Doug have only 3 things in common: their family, table tennis and chasing the Abbott sisters.",,
1316,Horse Whisperer- The,25-Dec-1997,,http://us.imdb.com/M/title-exact?imdb-title-119314,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1317,Journey of August King- The,22-Mar-1996,,http://us.imdb.com/M/title-exact?Journey%20of%20August%20King-%20The%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1318,Catwalk,07-Jun-1996,,http://us.imdb.com/Title?Catwalk+(1995/I),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,
1319,Neon Bible- The,01-Mar-1996,,http://us.imdb.com/M/title-exact?Neon%20Bible-%20The%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1320,Homage,03-May-1996,,http://us.imdb.com/M/title-exact?Homage%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1321,Open Season,10-May-1996,,http://us.imdb.com/Title?Open+Season+,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Boog, a domesticated 900lb. Grizzly bear finds himself stranded in the woods 3 days before Open Season. Forced to rely on Elliot, a fast-talking mule deer, the two form an unlikely friendship and must quickly rally other forest animals if they are to form a rag-tag army against the hunters.",One Fur All & All Fur One,Sony Pictures Animation
1322,Metisse (Caf� au Lait),01-Jan-1993,,http://us.imdb.com/Title?M%E9tisse+,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Sony Pictures Animation
1323,Wooden Man's Bride- The (Wu Kui),01-Jan-1994,,http://us.imdb.com/M/title-exact?Wu%20Kui%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Sony Pictures Animation
1324,Loaded,12-Apr-1996,,http://us.imdb.com/M/title-exact?Loaded%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"A young, wealthy club kid's life spirals downward into an out-of-control world of drugs, sex and violence.",,
1325,August,12-Apr-1996,,http://us.imdb.com/M/title-exact?August%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"August is a 2008 drama film directed by Austin Chick and produced by 57th & Irving. The screenplay by Howard A. Rodman focuses on two brothers, ambitious dot-com entrepreneurs attempting to keep their company afloat as the stock market begins to collapse in August 2001, one month prior to the 9\/11 attacks.",,Original Media
1326,Boys,10-May-1996,,http://us.imdb.com/M/title-exact?Boys%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Original Media
1327,Captives,16-Sep-1994,,http://us.imdb.com/Title?Captives+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Original Media
1328,Of Love and Shadows,10-May-1996,,http://us.imdb.com/M/title-exact?Of%20Love%20and%20Shadows%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Original Media
1329,Low Life- The,10-May-1996,,http://us.imdb.com/Title?Low+Life-+The+(1994/I),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Original Media
1330,An Unforgettable Summer,01-Jan-1994,,http://us.imdb.com/Title?Un+%E9t%E9+inoubliable+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Original Media
1331,Last Klezmer: Leopold Kozlowski- His Life and Music- The,01-Jan-1995,,http://us.imdb.com/M/title-exact?Last%20Klezmer%3A%20Leopold%20Kozlowski%2C%20His%20Life%20and%20Music%2C%20The%20%281995%29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,Original Media
1332,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud),01-Jan-1993,,http://us.imdb.com/M/title-exact?En%20compagnie%20d'Antonin%20Artaud%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Original Media
1333,Midnight Dancers (Sibak),01-Jan-1994,,http://us.imdb.com/M/title-exact?Sibak%20,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Original Media
1334,Somebody to Love,14-Jun-1996,,http://us.imdb.com/Title?Somebody+to+Love+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Original Media
1335,American Buffalo,13-Sep-1996,,http://us.imdb.com/M/title-exact?American%20Buffalo%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Original Media
1336,Kazaam,17-Jul-1996,,http://us.imdb.com/M/title-exact?Kazaam%20,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Shaquille O'Neal as a rapping genie protects a little boy.",,
1337,Larger Than Life,01-Nov-1996,,http://us.imdb.com/M/title-exact?Larger%20Than%20Life%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1338,Two Deaths,09-Aug-1996,,http://us.imdb.com/Title?Two+Deaths+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1339,Stefano Quantestorie,01-Jan-1993,,http://us.imdb.com/M/title-exact?Stefano%20Quantestorie%20%281993%29,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1340,Crude Oasis- The,01-Jan-1995,,http://us.imdb.com/M/title-exact?Crude%20Oasis-%20The%20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,
1341,Hedd Wyn,01-Jan-1992,,http://us.imdb.com/M/title-exact?Hedd%20Wyn%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1342,Convent- The (Convento- O),14-Jun-1996,,http://us.imdb.com/M/title-exact?Convento-%20O%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1343,Lotto Land,01-Jan-1995,,http://us.imdb.com/M/title-exact?Lotto%20Land%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1344,Story of Xinghua- The,01-Jan-1993,,http://us.imdb.com/M/title-exact?Story%20of%20Xinghua-%20The%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1345,Day the Sun Turned Cold- The (Tianguo niezi),01-Jan-1994,,http://us.imdb.com/M/title-exact?Tianguo%20Niezi%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1346,Dingo,01-Jan-1992,,http://us.imdb.com/M/title-exact?Dingo%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1347,Ballad of Narayama- The (Narayama Bushiko),01-Jan-1958,,http://us.imdb.com/M/title-exact?Narayama%20Bushiko%20%281958%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1348,Every Other Weekend,01-Jan-1990,,http://us.imdb.com/Title?Un+week-end+sur+deux+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1349,Mille bolle blu,01-Jan-1993,,http://us.imdb.com/M/title-exact?Mille%20bolle%20blu%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1350,Crows and Sparrows,01-Jan-1949,,http://us.imdb.com/Title?Wuya+yu+maque+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1351,Lover's Knot,12-Jul-1996,,http://us.imdb.com/M/title-exact?Lover's%20Knot%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1352,Shadow of Angels (Schatten der Engel),01-Jan-1976,,http://us.imdb.com/M/title-exact?Schatten%20der%20Engel%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1353,1-900,01-Jan-1994,,http://us.imdb.com/M/title-exact?06%20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,
1354,Venice/Venice,01-Jan-1992,,http://us.imdb.com/M/title-exact?Venice/Venice%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1355,Infinity,04-Oct-1996,,http://us.imdb.com/M/title-exact?Infinity%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Story of the early life of genius and Nobel Prize-winning physicist Richard Feynman.",,First Look International
1356,Ed's Next Move,04-Oct-1996,,http://us.imdb.com/M/title-exact?Ed%27s%20Next%20Move%20%281996%29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,First Look International
1357,For the Moment,01-Jan-1994,,http://us.imdb.com/M/title-exact?For%20the%20Moment%20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,,First Look International
1358,The Deadly Cure,16-Sep-1996,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,First Look International
1359,Boys in Venice,24-Sep-1996,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,First Look International
1360,Sexual Life of the Belgians- The,01-Jan-1994,,http://us.imdb.com/M/title-exact?Vie%20sexuelle%20des%20Belges-%20La%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,First Look International
1361,Search for One-eye Jimmy- The,01-Jan-1996,,http://us.imdb.com/M/title-exact?Search%20for%20One-eye%20Jimmy-%20The%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,First Look International
1362,American Strays,13-Sep-1996,,http://us.imdb.com/M/title-exact?American%20Strays%20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,First Look International
1363,Leopard Son- The,27-Sep-1996,,http://us.imdb.com/M/title-exact?Leopard%20Son-%20The%20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,First Look International
1364,Bird of Prey,04-Oct-1996,,http://us.imdb.com/M/title-exact?Bird%20of%20Prey%20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,First Look International
1365,Johnny 100 Pesos,01-Jan-1993,,http://us.imdb.com/M/title-exact?Johnny%20100%20Pesos%20,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,First Look International
1366,JLG/JLG - autoportrait de d�cembre,01-Jan-1994,,http://us.imdb.com/M/title-exact?JLG/JLG%20-%20autoportrait%20de%20d%E9cembre%20%281994%29,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,First Look International
1367,Faust,01-Jan-1994,,http://us.imdb.com/M/title-exact?Faust%20%281994%29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A very free adaptation of Marlowe's 'Doctor Faustus', Goethe's 'Faust' and various other treatments of the old legend of the man who sold his soul to the devil. Svankmajer's Faust is a nondescript man who, after being lured by a strange map into a sinister puppet theatre, finds himself immersed in an indescribably weird version of the play, blending live actors, clay animation and giant puppets.",,Athanor
1368,Mina Tannenbaum,01-Jan-1994,,http://us.imdb.com/M/title-exact?Mina%20Tannenbaum%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Athanor
1369,Forbidden Christ- The (Cristo proibito- Il),01-Jan-1950,,http://us.imdb.com/M/title-exact?Cristo%20proibito%2C%20Il%20%281950%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Athanor
1370,I Can't Sleep (J'ai pas sommeil),01-Jan-1994,,http://us.imdb.com/M/title-exact?J'ai%20pas%20sommeil%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,Athanor
1371,Machine- The,01-Jan-1994,,http://us.imdb.com/M/title-exact?Machine-%20La%20,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,Athanor
1372,Stranger- The,01-Jan-1994,,http://us.imdb.com/Title?Stranger-+The+(1994/II),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Athanor
1373,Good Morning,4-Feb-1971,,http://us.imdb.com/M/title-exact?Good%20Morning%20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Athanor
1374,Falling in Love Again,01-Jan-1980,,http://us.imdb.com/M/title-exact?Falling%20in%20Love%20Again%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Athanor
1375,Cement Garden- The,01-Jan-1993,,http://us.imdb.com/M/title-exact?Cement%20Garden-%20The%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Athanor
1376,Meet Wally Sparks,31-Jan-1997,,http://us.imdb.com/M/title-exact?Meet%20Wally%20Sparks%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Athanor
1377,Hotel de Love,07-Feb-1997,,http://us.imdb.com/M/title-exact?Hotel%20de%20Love%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,,Athanor
1378,Rhyme & Reason,05-Mar-1997,,http://us.imdb.com/M/title-exact?Rhyme%20%26%20Reason%20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,Athanor
1379,Love and Other Catastrophes,28-Mar-1997,,http://us.imdb.com/M/title-exact?Love%20and%20Other%20Catastrophes%20%281996%29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,Athanor
1380,Hollow Reed,02-May-1997,,http://us.imdb.com/Title?Hollow+Reed+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Athanor
1381,Losing Chase,01-Jan-1996,,http://us.imdb.com/M/title-exact?Losing%20Chase%20%281996%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Athanor
1382,Bonheur- Le,16-May-1997,,http://us.imdb.com/M/title-exact?Bonheur%2C%20Le%20%281965%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Athanor
1383,Second Jungle Book: Mowgli & Baloo- The,16-May-1997,,http://us.imdb.com/M/title-exact?Second%20Jungle%20Book%3A%20Mowgli%20%26%20Baloo%2C%20The%20%281997%29,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Athanor
1384,Squeeze,13-Jun-1997,,http://us.imdb.com/M/title-exact?Squeeze%20%281996%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Athanor
1385,Roseanna's Grave (For Roseanna),20-Jun-1997,,http://us.imdb.com/M/title-exact?Roseanna%27s+Grave+,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,,Athanor
1386,Tetsuo II: Body Hammer,20-Jun-1997,,http://us.imdb.com/M/title-exact?Tetsuo+II%3A+Body+Hammer+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"No overview found.",,
1387,Fall,27-Jun-1997,,http://us.imdb.com/M/title-exact?Fall+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,
1388,Gabbeh,27-Jun-1997,,http://us.imdb.com/M/title-exact?Gabbeh+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1389,Mondo,27-Jun-1997,,http://us.imdb.com/M/title-exact?Mondo+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1390,Innocent Sleep- The,27-Jun-1997,,http://us.imdb.com/M/title-exact?Innocent+Sleep%2C+The+,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
1391,For Ever Mozart,04-Jul-1997,,http://us.imdb.com/M/title-exact?For+Ever+Mozart+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1392,Locusts- The,01-Jan-1997,,http://us.imdb.com/M/title-exact?Locusts%2C+The+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1393,Stag,01-Jan-1997,,http://us.imdb.com/M/title-exact?Stag+,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
1394,Swept from the Sea,01-Jan-1997,,http://us.imdb.com/M/title-exact?Swept+from+the+Sea+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"No overview found.",,Phoenix Pictures
1395,Hurricane Streets,01-Jan-1998,,http://us.imdb.com/Title?Hurricane+Streets+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Phoenix Pictures
1396,Stonewall,26-Jul-1996,,http://us.imdb.com/M/title-exact?Stonewall%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Phoenix Pictures
1397,Of Human Bondage,01-Jan-1934,,http://us.imdb.com/M/title-exact?Of%20Human%20Bondage%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Phoenix Pictures
1398,Anna,13-Nov-1996,,http://us.imdb.com/M/title-exact?Anna%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Phoenix Pictures
1399,Stranger in the House,01-Jan-1997,,http://us.imdb.com/M/title-exact?imdb-title-120222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,Phoenix Pictures
1400,Picture Bride,01-Jan-1995,,http://us.imdb.com/M/title-exact?Picture%20Bride%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,Phoenix Pictures
1401,M. Butterfly,01-Jan-1993,,http://us.imdb.com/M/title-exact?M.%20Butterfly%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"A David Croenenberg film based on the Chinese play by the same name. A tragic love story that breaks stereotypes and touches on the depest human instinct. ",,Warner Bros. Pictures
1402,Ciao- Professore!,01-Jan-1993,,http://us.imdb.com/M/title-exact?Io%20speriamo%20che%20me%20la%20cavo%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Warner Bros. Pictures
1403,Caro Diario (Dear Diary),01-Jan-1994,,http://us.imdb.com/M/title-exact?Caro%20diario%20,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Warner Bros. Pictures
1404,Withnail and I,01-Jan-1987,,http://us.imdb.com/M/title-exact?Withnail%20and%20I%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Warner Bros. Pictures
1405,Boy's Life 2,07-Mar-1997,,http://us.imdb.com/M/title-exact?Boy%27s%20Life%202%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Warner Bros. Pictures
1406,When Night Is Falling,01-Jan-1995,,http://us.imdb.com/M/title-exact?When%20Night%20is%20Falling%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,Warner Bros. Pictures
1407,Specialist- The,01-Jan-1994,,http://us.imdb.com/M/title-exact?Specialist-%20The%20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Warner Bros. Pictures
1408,Gordy,01-Jan-1995,,http://us.imdb.com/M/title-exact?Gordy%20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Warner Bros. Pictures
1409,Swan Princess- The,01-Jan-1994,,http://us.imdb.com/M/title-exact?Swan%20Princess-%20The%20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Warner Bros. Pictures
1410,Harlem,01-Jan-1993,,http://us.imdb.com/M/title-exact?Harlem%20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Warner Bros. Pictures
1411,Barbarella,01-Jan-1968,,http://us.imdb.com/M/title-exact?Barbarella%20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"""Barbarella"" tells the story of a female mercenary who roams across the universe in a distant future, undertaking missions that require her physical fearlessness, ingenuity and sensuality. In travels that span galaxies known and unknown, ""Barbarella"" will challenge tradition, startle the senses and take audiences on an epic adventure of discovery and wonder. ",See Barbarella do her thing!,Dino de Laurentiis Cinematografica
1412,Land Before Time III: The Time of the Great Giving  (V),01-Jan-1995,,http://us.imdb.com/M/title-exact?Land%20Before%20Time%20III%3A%20The%20Time%20of%20the%20Great%20Giving%20%281995%29%20%28V%29,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Dino de Laurentiis Cinematografica
1413,Street Fighter,01-Jan-1994,,http://us.imdb.com/M/title-exact?Street%20Fighter%20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Colonel Guile, the Allied Nations commando leads an elite team of street fighters against the forces of the mad General M. Bison. Bison who has hatched an evil plan for world domination, takes dozens of relief workers hostage and gives the world only 72 hours to respond to his twisted demands. Guile must find the captives and confront Bison in an electrifying battle for the fate of the free world.",,
1414,Coldblooded,01-Jan-1995,,http://us.imdb.com/M/title-exact?Coldblooded%20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1415,Next Karate Kid- The,01-Jan-1994,,http://us.imdb.com/M/title-exact?Next%20Karate%20Kid-%20The%20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1416,No Escape,01-Jan-1994,,http://us.imdb.com/M/title-exact?No%20Escape%20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"In the year 2022, a ruthless prison warden has created the ultimate solution for his most troublesome and violent inmates: Absolom, a secret jungle island where prisoners are abandoned and left to die. But Marine Captain John Robbins, convicted of murdering a commanding officer, is determined to escape the island in order to reveal the truth behind his murderous actions and clear his name.",,
1417,Turning- The,02-May-1997,,http://us.imdb.com/M/title-exact?Turning%2C%20The%20%281992%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1418,Joy Luck Club- The,01-Jan-1993,,http://us.imdb.com/M/title-exact?Joy+Luck+Club%2C+The+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
1419,Highlander III: The Sorcerer,01-Jan-1994,,http://us.imdb.com/M/title-exact?Highlander%20III:%20The%20Sorcerer%20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Starts off in the 15th century, with Connor McLeod (Christopher Lambert) training with another immortal swordsman, the Japanese sorcerer Nakano (Mako). When an evil immortal named Kane (Mario Van Peebles) kills the old wizard, the resulting battle leaves him buried in an underground cave. When Kane resurfaces in the 20th century to create havoc, it's up to McLeod to stop him.",,Fallingcloud
